entry_time,exit_time,dir,entry,exit,sl,tp,points,pnl,reason,equity
2026-03-23 10:45:00-04:00,2026-03-23 10:50:00-04:00,1,24625.0,24595.75,24595.75,24654.25,-29.75,-60.74,SL,-60.74
2026-03-24 09:35:00-04:00,2026-03-24 09:50:00-04:00,-1,24226.75,24135.75,24317.75,24135.75,90.5,179.76,TP,119.01999999999998
2026-03-24 11:35:00-04:00,2026-03-24 13:10:00-04:00,1,24356.25,24183.0,24183.0,24529.5,-173.75,-348.74,SL,-229.72000000000003
2026-03-25 09:30:00-04:00,2026-03-25 09:35:00-04:00,1,24449.75,24474.75,24424.75,24474.75,24.5,47.76,TP,-181.96000000000004
2026-03-25 10:50:00-04:00,2026-03-25 11:05:00-04:00,-1,24488.25,24460.25,24516.25,24460.25,27.5,53.76,TP,-128.20000000000005
2026-03-25 11:35:00-04:00,2026-03-25 11:40:00-04:00,-1,24414.5,24384.0,24445.0,24384.0,30.0,58.76,TP,-69.44000000000005
2026-03-26 11:30:00-04:00,2026-03-26 12:15:00-04:00,-1,24072.5,24015.25,24129.75,24015.25,56.75,112.26,TP,42.81999999999995
2026-03-26 13:00:00-04:00,2026-03-26 13:10:00-04:00,-1,23987.25,23969.0,24005.5,23969.0,17.75,34.26,TP,77.07999999999996
2026-03-27 10:20:00-04:00,2026-03-27 13:25:00-04:00,-1,23516.25,23385.0,23647.5,23385.0,130.75,260.26,TP,337.3399999999999
2026-03-30 10:15:00-04:00,2026-03-30 10:40:00-04:00,-1,23327.75,23272.5,23383.0,23272.5,54.75,108.26,TP,445.5999999999999
2026-03-30 11:20:00-04:00,2026-03-30 11:30:00-04:00,1,23321.75,23361.75,23281.75,23361.75,39.5,77.76,TP,523.3599999999999
2026-03-30 13:00:00-04:00,2026-03-30 13:15:00-04:00,-1,23276.25,23236.75,23315.75,23236.75,39.0,76.76,TP,600.1199999999999
2026-03-31 10:15:00-04:00,2026-03-31 10:50:00-04:00,1,23559.5,23401.5,23401.5,23717.5,-158.5,-318.24,SL,281.8799999999999
2026-04-01 11:35:00-04:00,2026-04-01 14:20:00-04:00,1,24279.5,24168.0,24168.0,24391.0,-112.0,-225.24,SL,56.63999999999987
2026-04-02 11:10:00-04:00,2026-04-02 15:00:00-04:00,1,24172.5,24148.25,23864.75,24480.25,-24.75,-50.74,EOD,5.899999999999871
2026-04-06 11:20:00-04:00,2026-04-06 12:35:00-04:00,-1,24293.0,24337.75,24337.75,24248.25,-45.25,-91.74,SL,-85.84000000000012
2026-04-07 10:35:00-04:00,2026-04-07 11:05:00-04:00,-1,24084.0,23964.0,24204.0,23964.0,119.5,237.76,TP,151.91999999999987
2026-04-07 12:45:00-04:00,2026-04-07 13:35:00-04:00,1,24212.25,24280.75,24143.75,24280.75,68.0,134.76,TP,286.67999999999984
2026-04-08 10:05:00-04:00,2026-04-08 10:55:00-04:00,-1,25074.0,24986.5,25161.5,24986.5,87.0,172.76,TP,459.4399999999998
2026-04-08 12:15:00-04:00,2026-04-08 12:35:00-04:00,-1,25076.75,25116.25,25116.25,25037.25,-40.0,-81.24,SL,378.1999999999998
2026-04-09 11:00:00-04:00,2026-04-09 11:10:00-04:00,-1,25023.75,25052.75,25052.75,24994.75,-29.5,-60.24,SL,317.9599999999998
2026-04-10 12:30:00-04:00,2026-04-10 12:40:00-04:00,-1,25270.25,25232.5,25308.0,25232.5,37.25,73.26,TP,391.2199999999998
2026-04-13 09:55:00-04:00,2026-04-13 12:50:00-04:00,1,25299.75,25425.75,25173.75,25425.75,125.5,249.76,TP,640.9799999999998
2026-04-14 10:05:00-04:00,2026-04-14 10:10:00-04:00,1,25735.0,25766.75,25703.25,25766.75,31.25,61.26,TP,702.2399999999998
2026-04-14 10:45:00-04:00,2026-04-14 10:50:00-04:00,1,25799.0,25817.75,25780.25,25817.75,18.25,35.26,TP,737.4999999999998
2026-04-14 12:45:00-04:00,2026-04-14 15:00:00-04:00,1,25935.25,25939.25,25874.25,25996.25,3.5,5.76,EOD,743.2599999999998
2026-04-15 10:10:00-04:00,2026-04-15 11:10:00-04:00,1,26081.75,26181.5,25982.0,26181.5,99.25,197.26,TP,940.5199999999998
2026-04-15 12:05:00-04:00,2026-04-15 12:20:00-04:00,1,26208.25,26249.75,26166.75,26249.75,41.0,80.76,TP,1021.2799999999997
2026-04-16 10:15:00-04:00,2026-04-16 10:45:00-04:00,-1,26346.0,26405.5,26405.5,26286.5,-60.0,-121.24,SL,900.0399999999997
2026-04-17 09:50:00-04:00,2026-04-17 10:40:00-04:00,1,26719.5,26809.75,26629.25,26809.75,89.75,178.26,TP,1078.2999999999997
2026-04-17 11:30:00-04:00,2026-04-17 11:55:00-04:00,1,26854.5,26801.75,26801.75,26907.25,-53.25,-107.74,SL,970.5599999999997
2026-04-20 10:10:00-04:00,2026-04-20 10:50:00-04:00,-1,26737.5,26670.75,26804.25,26670.75,66.25,131.26,TP,1101.8199999999997
2026-04-20 11:30:00-04:00,2026-04-20 13:15:00-04:00,-1,26660.0,26711.0,26711.0,26609.0,-51.5,-104.24,SL,997.5799999999997
2026-04-21 11:25:00-04:00,2026-04-21 11:35:00-04:00,-1,26741.5,26697.5,26785.5,26697.5,43.5,85.76,TP,1083.3399999999997
2026-04-22 11:05:00-04:00,2026-04-22 13:10:00-04:00,1,26977.5,27015.0,26940.0,27015.0,37.0,72.76,TP,1156.0999999999997
2026-04-23 11:55:00-04:00,2026-04-23 12:00:00-04:00,1,27093.5,27060.75,27060.75,27126.25,-33.25,-67.74,SL,1088.3599999999997
2026-04-24 11:40:00-04:00,2026-04-24 11:45:00-04:00,1,27335.25,27370.25,27300.25,27370.25,34.5,67.76,TP,1156.1199999999997
2026-04-24 12:55:00-04:00,2026-04-24 13:50:00-04:00,1,27405.25,27450.75,27359.75,27450.75,45.0,88.76,TP,1244.8799999999997
2026-04-27 10:05:00-04:00,2026-04-27 10:30:00-04:00,-1,27372.25,27331.0,27413.5,27331.0,40.75,80.26,TP,1325.1399999999996
2026-04-27 11:50:00-04:00,2026-04-27 12:10:00-04:00,-1,27355.5,27383.25,27383.25,27327.75,-28.25,-57.74,SL,1267.3999999999996
2026-04-28 09:35:00-04:00,2026-04-28 10:35:00-04:00,1,27162.75,27068.0,27068.0,27257.5,-95.25,-191.74,SL,1075.6599999999996
2026-04-29 11:15:00-04:00,2026-04-29 11:30:00-04:00,1,27254.5,27287.5,27221.5,27287.5,32.5,63.76,TP,1139.4199999999996
2026-04-29 12:10:00-04:00,2026-04-29 12:15:00-04:00,-1,27247.0,27223.5,27270.5,27223.5,23.0,44.76,TP,1184.1799999999996
2026-04-29 12:55:00-04:00,2026-04-29 13:00:00-04:00,-1,27197.25,27172.25,27222.25,27172.25,24.5,47.76,TP,1231.9399999999996
2026-04-30 10:05:00-04:00,2026-04-30 10:55:00-04:00,-1,27236.0,27351.5,27351.5,27120.5,-116.0,-233.24,SL,998.6999999999996
2026-05-01 10:20:00-04:00,2026-05-01 10:35:00-04:00,1,27894.25,27752.25,27752.25,28036.25,-142.5,-286.24,SL,712.4599999999996
2026-05-04 10:35:00-04:00,2026-05-04 11:10:00-04:00,1,27908.25,27843.75,27843.75,27972.75,-65.0,-131.24,SL,581.2199999999996
2026-05-05 10:20:00-04:00,2026-05-05 11:45:00-04:00,1,28087.25,28143.0,28031.5,28143.0,55.25,109.26,TP,690.4799999999996
