entry_time,exit_time,dir,entry,exit,sl,tp,points,pnl,reason,equity
2026-03-23 10:45:00-04:00,2026-03-23 10:50:00-04:00,1,24625.0,24595.75,24595.75,24712.75,-29.75,-60.74,SL,-60.74
2026-03-24 11:35:00-04:00,2026-03-24 13:10:00-04:00,1,24356.25,24183.0,24183.0,24876.0,-173.75,-348.74,SL,-409.48
2026-03-25 09:30:00-04:00,2026-03-25 09:35:00-04:00,1,24449.75,24524.75,24424.75,24524.75,74.5,147.76,TP,-261.72
2026-03-25 13:10:00-04:00,2026-03-25 14:55:00-04:00,1,24409.5,24380.75,24380.75,24495.75,-29.25,-59.74,SL,-321.46000000000004
2026-03-30 11:20:00-04:00,2026-03-30 12:25:00-04:00,1,23321.75,23281.75,23281.75,23441.75,-40.5,-82.24,SL,-403.70000000000005
2026-03-31 10:15:00-04:00,2026-03-31 10:50:00-04:00,1,23559.5,23401.5,23401.5,24033.5,-158.5,-318.24,SL,-721.94
2026-04-01 11:35:00-04:00,2026-04-01 14:20:00-04:00,1,24279.5,24168.0,24168.0,24614.0,-112.0,-225.24,SL,-947.1800000000001
2026-04-02 11:10:00-04:00,2026-04-02 15:00:00-04:00,1,24172.5,24148.25,23864.75,25095.75,-24.75,-50.74,EOD,-997.9200000000001
2026-04-07 12:45:00-04:00,2026-04-07 14:45:00-04:00,1,24212.25,24143.75,24143.75,24417.75,-69.0,-139.24,SL,-1137.16
2026-04-08 12:20:00-04:00,2026-04-08 14:15:00-04:00,1,25088.0,25061.5,25061.5,25167.5,-27.0,-55.24,SL,-1192.4
2026-04-09 11:45:00-04:00,2026-04-09 15:00:00-04:00,1,25144.0,25206.25,25051.0,25423.0,61.75,122.26,EOD,-1070.14
2026-04-13 09:55:00-04:00,2026-04-13 15:00:00-04:00,1,25299.75,25446.0,25173.75,25677.75,145.75,290.26,EOD,-779.8800000000001
2026-04-14 10:05:00-04:00,2026-04-14 11:20:00-04:00,1,25735.0,25830.25,25703.25,25830.25,94.75,188.26,TP,-591.6200000000001
2026-04-14 12:45:00-04:00,2026-04-14 15:00:00-04:00,1,25935.25,25939.25,25874.25,26118.25,3.5,5.76,EOD,-585.8600000000001
2026-04-15 10:10:00-04:00,2026-04-15 15:00:00-04:00,1,26081.75,26308.25,25982.0,26381.0,226.0,450.76,EOD,-135.10000000000014
2026-04-16 11:35:00-04:00,2026-04-16 14:20:00-04:00,1,26506.25,26386.25,26386.25,26866.25,-120.5,-242.24,SL,-377.34000000000015
2026-04-17 09:50:00-04:00,2026-04-17 15:00:00-04:00,1,26719.5,26785.25,26629.25,26990.25,65.25,129.26,EOD,-248.08000000000015
