entry_time,exit_time,dir,entry,exit,sl,tp,points,pnl,reason,equity
2026-03-23 10:45:00-04:00,2026-03-23 11:40:00-04:00,1,24625.0,24527.25,24527.25,24722.75,-98.25,-197.74,SL,-197.74
2026-03-23 12:15:00-04:00,2026-03-24 09:40:00-04:00,-1,24419.75,24149.25,24690.25,24149.25,270.0,538.76,TP,341.02
2026-03-24 10:10:00-04:00,2026-03-24 11:25:00-04:00,-1,24203.0,24375.5,24375.5,24030.5,-173.0,-347.24,SL,-6.220000000000027
2026-03-24 12:15:00-04:00,2026-03-24 13:10:00-04:00,1,24304.75,24183.0,24183.0,24426.5,-122.25,-245.74,SL,-251.96000000000004
2026-03-24 13:40:00-04:00,2026-03-24 16:20:00-04:00,-1,24170.5,24385.5,24385.5,23955.5,-215.5,-432.24,SL,-684.2
2026-03-25 11:35:00-04:00,2026-03-25 18:55:00-04:00,-1,24414.5,24309.25,24519.75,24309.25,104.75,208.26,TP,-475.94000000000005
2026-03-26 13:00:00-04:00,2026-03-26 14:25:00-04:00,-1,23987.25,23847.0,24127.5,23847.0,139.75,278.26,TP,-197.68000000000006
2026-03-26 14:40:00-04:00,2026-03-26 16:10:00-04:00,-1,23857.0,24018.25,24018.25,23695.75,-161.75,-324.74,SL,-522.4200000000001
2026-03-27 09:30:00-04:00,2026-03-27 09:35:00-04:00,-1,23633.0,23575.75,23690.25,23575.75,56.75,112.26,TP,-410.1600000000001
2026-03-27 10:20:00-04:00,2026-03-27 13:40:00-04:00,-1,23516.25,23368.25,23664.25,23368.25,147.5,293.76,TP,-116.40000000000009
2026-03-27 14:35:00-04:00,2026-03-29 18:10:00-04:00,-1,23354.5,23179.25,23529.75,23179.25,174.75,348.26,TP,231.8599999999999
2026-03-30 10:15:00-04:00,2026-03-30 14:50:00-04:00,-1,23327.75,23131.75,23523.75,23131.75,195.5,389.76,TP,621.6199999999999
2026-03-31 09:45:00-04:00,2026-03-31 10:00:00-04:00,1,23468.5,23580.25,23356.75,23580.25,111.25,221.26,TP,842.8799999999999
2026-03-31 11:00:00-04:00,2026-03-31 11:10:00-04:00,1,23454.25,23534.25,23374.25,23534.25,79.5,157.76,TP,1000.6399999999999
2026-03-31 11:40:00-04:00,2026-03-31 12:35:00-04:00,-1,23491.0,23581.0,23581.0,23401.0,-90.5,-182.24,SL,818.3999999999999
2026-03-31 13:15:00-04:00,2026-04-01 10:50:00-04:00,1,23842.75,24250.0,23435.5,24250.0,406.75,812.26,TP,1630.6599999999999
2026-04-01 11:35:00-04:00,2026-04-01 14:35:00-04:00,1,24279.5,24130.75,24130.75,24428.25,-149.25,-299.74,SL,1330.9199999999998
2026-04-01 15:30:00-04:00,2026-04-01 21:15:00-04:00,-1,24216.0,24083.5,24348.5,24083.5,132.0,262.76,TP,1593.6799999999998
2026-04-02 10:30:00-04:00,2026-04-02 10:35:00-04:00,1,23982.75,24258.5,23707.0,24258.5,275.25,549.26,TP,2142.9399999999996
