entry_time,exit_time,dir,entry,exit,sl,tp,points,pnl,reason,equity
2026-03-23 10:45:00-04:00,2026-03-23 11:40:00-04:00,1,24625.0,24527.25,24527.25,24820.5,-98.25,-197.74,SL,-197.74
2026-03-23 12:15:00-04:00,2026-03-26 13:50:00-04:00,-1,24419.75,23878.75,24690.25,23878.75,540.5,1079.76,TP,882.02
2026-03-26 14:15:00-04:00,2026-03-26 16:10:00-04:00,-1,23864.75,23972.75,23972.75,23648.75,-108.5,-218.24,SL,663.78
2026-03-27 09:50:00-04:00,2026-03-27 10:35:00-04:00,-1,23588.5,23451.0,23657.25,23451.0,137.0,272.76,TP,936.54
2026-03-27 11:45:00-04:00,2026-03-27 12:35:00-04:00,1,23564.75,23458.25,23458.25,23777.75,-107.0,-215.24,SL,721.3
2026-03-27 13:00:00-04:00,2026-03-27 16:20:00-04:00,-1,23467.0,23245.5,23577.75,23245.5,221.0,440.76,TP,1162.06
2026-03-30 10:15:00-04:00,2026-03-31 09:45:00-04:00,-1,23327.75,23523.75,23523.75,22935.75,-196.5,-394.24,SL,767.8199999999999
2026-03-31 10:15:00-04:00,2026-03-31 15:45:00-04:00,1,23559.5,23930.0,23374.25,23930.0,370.0,738.76,TP,1506.58
2026-04-01 11:35:00-04:00,2026-04-01 21:15:00-04:00,1,24279.5,24058.5,24058.5,24721.5,-221.5,-444.24,SL,1062.34
2026-04-02 10:30:00-04:00,2026-04-07 18:00:00-04:00,1,23982.75,24592.75,23677.75,24592.75,609.5,1217.76,TP,2280.1
2026-04-08 10:05:00-04:00,2026-04-09 12:00:00-04:00,-1,25074.0,25237.5,25237.5,24747.0,-164.0,-329.24,SL,1950.86
2026-04-09 12:15:00-04:00,2026-04-12 18:10:00-04:00,1,25241.25,25048.25,25048.25,25627.25,-193.5,-388.24,SL,1562.62
2026-04-13 09:45:00-04:00,2026-04-13 15:50:00-04:00,1,25215.0,25498.5,25073.25,25498.5,283.0,564.76,TP,2127.38
2026-04-14 10:05:00-04:00,2026-04-14 11:45:00-04:00,1,25735.0,25875.0,25665.0,25875.0,139.5,277.76,TP,2405.1400000000003
2026-04-14 12:10:00-04:00,2026-04-15 10:45:00-04:00,1,25896.25,26164.25,25762.25,26164.25,267.5,533.76,TP,2938.9000000000005
2026-04-15 11:10:00-04:00,2026-04-15 12:55:00-04:00,1,26173.75,26106.25,26106.25,26308.75,-68.0,-137.24,SL,2801.6600000000008
2026-04-15 13:40:00-04:00,2026-04-15 14:15:00-04:00,-1,26186.0,26251.75,26251.75,26054.5,-66.25,-133.74,SL,2667.920000000001
2026-04-15 15:25:00-04:00,2026-04-17 08:30:00-04:00,1,26327.25,26635.75,26173.0,26635.75,308.0,614.76,TP,3282.680000000001
2026-04-17 09:50:00-04:00,2026-04-20 11:05:00-04:00,1,26719.5,26570.0,26570.0,27018.5,-150.0,-301.24,SL,2981.4400000000014
2026-04-20 11:30:00-04:00,2026-04-20 16:30:00-04:00,-1,26660.0,26774.75,26774.75,26430.5,-115.25,-231.74,SL,2749.7000000000016
2026-04-21 11:25:00-04:00,2026-04-22 08:10:00-04:00,-1,26741.5,26885.5,26885.5,26453.5,-144.5,-290.24,SL,2459.460000000002
2026-04-22 11:05:00-04:00,2026-04-23 13:40:00-04:00,1,26977.5,26811.25,26811.25,27310.0,-166.75,-334.74,SL,2124.720000000002
2026-04-23 14:40:00-04:00,2026-04-23 20:25:00-04:00,-1,26937.5,27119.25,27119.25,26574.0,-182.25,-365.74,SL,1758.980000000002
2026-04-24 11:30:00-04:00,2026-04-28 07:20:00-04:00,1,27328.5,27167.5,27167.5,27650.5,-161.5,-324.24,SL,1434.740000000002
