entry_time,exit_time,dir,entry,exit,sl,tp,points,pnl,reason,equity
2026-03-23 10:45:00-04:00,2026-03-23 11:40:00-04:00,1,24625.0,24527.25,24527.25,24722.75,-98.25,-197.74,SL,-197.74
2026-03-23 14:30:00-04:00,2026-03-23 16:00:00-04:00,1,24467.75,24389.0,24389.0,24546.5,-79.25,-159.74,SL,-357.48
2026-03-24 11:15:00-04:00,2026-03-24 13:10:00-04:00,1,24334.25,24180.75,24180.75,24487.75,-154.0,-309.24,SL,-666.72
2026-03-24 14:25:00-04:00,2026-03-24 16:20:00-04:00,1,24257.75,24355.5,24160.0,24355.5,97.25,193.26,TP,-473.46000000000004
2026-03-25 09:30:00-04:00,2026-03-25 09:50:00-04:00,1,24449.75,24372.75,24372.75,24526.75,-77.5,-156.24,SL,-629.7
2026-03-25 13:10:00-04:00,2026-03-25 13:40:00-04:00,1,24409.5,24488.5,24330.5,24488.5,78.5,155.76,TP,-473.94000000000005
2026-03-25 14:15:00-04:00,2026-03-25 14:55:00-04:00,1,24440.25,24377.0,24377.0,24503.5,-63.75,-128.74,SL,-602.6800000000001
2026-03-27 11:45:00-04:00,2026-03-27 12:35:00-04:00,1,23564.75,23458.25,23458.25,23671.25,-107.0,-215.24,SL,-817.9200000000001
2026-03-30 11:20:00-04:00,2026-03-30 11:30:00-04:00,1,23321.75,23381.5,23262.0,23381.5,59.25,117.26,TP,-700.6600000000001
2026-03-31 09:45:00-04:00,2026-03-31 10:00:00-04:00,1,23468.5,23580.25,23356.75,23580.25,111.25,221.26,TP,-479.4000000000001
2026-03-31 11:00:00-04:00,2026-03-31 11:10:00-04:00,1,23454.25,23534.25,23374.25,23534.25,79.5,157.76,TP,-321.6400000000001
2026-03-31 12:35:00-04:00,2026-03-31 12:40:00-04:00,1,23552.0,23646.25,23457.75,23646.25,93.75,186.26,TP,-135.3800000000001
2026-03-31 13:15:00-04:00,2026-04-01 10:50:00-04:00,1,23842.75,24250.0,23435.5,24250.0,406.75,812.26,TP,676.8799999999999
2026-04-01 11:35:00-04:00,2026-04-01 14:35:00-04:00,1,24279.5,24130.75,24130.75,24428.25,-149.25,-299.74,SL,377.1399999999999
2026-04-02 10:30:00-04:00,2026-04-05 22:15:00-04:00,1,23982.75,24287.75,23677.75,24287.75,304.5,607.76,TP,984.8999999999999
2026-04-06 14:45:00-04:00,2026-04-06 21:35:00-04:00,1,24344.25,24245.25,24245.25,24443.25,-99.5,-200.24,SL,784.6599999999999
2026-04-07 12:45:00-04:00,2026-04-07 16:00:00-04:00,1,24212.25,24382.75,24041.75,24382.75,170.0,338.76,TP,1123.4199999999998
2026-04-08 12:20:00-04:00,2026-04-08 14:55:00-04:00,1,25088.0,24978.5,24978.5,25197.5,-110.0,-221.24,SL,902.1799999999998
2026-04-09 11:30:00-04:00,2026-04-09 12:00:00-04:00,1,25090.25,25220.25,24960.25,25220.25,129.5,257.76,TP,1159.9399999999998
2026-04-09 12:15:00-04:00,2026-04-12 18:10:00-04:00,1,25241.25,25048.25,25048.25,25434.25,-193.5,-388.24,SL,771.6999999999998
2026-04-13 09:45:00-04:00,2026-04-13 10:55:00-04:00,1,25215.0,25356.75,25073.25,25356.75,141.25,281.26,TP,1052.9599999999998
2026-04-13 11:35:00-04:00,2026-04-13 12:20:00-04:00,1,25318.0,25359.25,25276.75,25359.25,40.75,80.26,TP,1133.2199999999998
2026-04-13 12:45:00-04:00,2026-04-13 15:50:00-04:00,1,25398.75,25515.25,25282.25,25515.25,116.0,230.76,TP,1363.9799999999998
2026-04-14 10:05:00-04:00,2026-04-14 10:25:00-04:00,1,25735.0,25805.0,25665.0,25805.0,69.5,137.76,TP,1501.7399999999998
2026-04-14 10:45:00-04:00,2026-04-14 11:50:00-04:00,1,25799.0,25886.25,25711.75,25886.25,86.75,172.26,TP,1673.9999999999998
2026-04-14 12:10:00-04:00,2026-04-14 19:45:00-04:00,1,25896.25,26030.25,25762.25,26030.25,133.5,265.76,TP,1939.7599999999998
2026-04-15 09:50:00-04:00,2026-04-15 10:30:00-04:00,1,26060.0,26141.25,25978.75,26141.25,80.75,160.26,TP,2100.0199999999995
2026-04-15 10:55:00-04:00,2026-04-15 15:35:00-04:00,1,26169.75,26357.5,25982.0,26357.5,187.25,373.26,TP,2473.2799999999997
2026-04-16 11:00:00-04:00,2026-04-16 11:35:00-04:00,1,26415.0,26519.25,26310.75,26519.25,103.75,206.26,TP,2679.54
2026-04-16 11:50:00-04:00,2026-04-17 08:45:00-04:00,1,26508.0,26705.25,26310.75,26705.25,196.75,392.26,TP,3071.8
2026-04-17 09:50:00-04:00,2026-04-17 11:30:00-04:00,1,26719.5,26869.0,26570.0,26869.0,149.0,296.76,TP,3368.5600000000004
2026-04-17 13:00:00-04:00,2026-04-17 13:05:00-04:00,1,26867.25,26823.5,26823.5,26911.0,-44.25,-89.74,SL,3278.8200000000006
2026-04-20 13:35:00-04:00,2026-04-20 14:20:00-04:00,1,26698.25,26736.25,26660.25,26736.25,37.5,73.76,TP,3352.580000000001
2026-04-20 14:45:00-04:00,2026-04-20 16:30:00-04:00,1,26734.75,26773.0,26696.5,26773.0,37.75,74.26,TP,3426.840000000001
2026-04-21 15:20:00-04:00,2026-04-21 15:40:00-04:00,1,26772.5,26659.25,26659.25,26885.75,-113.75,-228.74,SL,3198.1000000000013
2026-04-22 11:05:00-04:00,2026-04-23 11:20:00-04:00,1,26977.5,27143.75,26811.25,27143.75,165.75,330.26,TP,3528.3600000000015
2026-04-23 11:55:00-04:00,2026-04-23 13:00:00-04:00,1,27093.5,27004.5,27004.5,27182.5,-89.5,-180.24,SL,3348.1200000000017
2026-04-23 15:15:00-04:00,2026-04-24 04:20:00-04:00,1,26917.0,27152.5,26681.5,27152.5,235.0,468.76,TP,3816.880000000002
2026-04-24 11:30:00-04:00,2026-04-26 21:00:00-04:00,1,27328.5,27489.5,27167.5,27489.5,160.5,319.76,TP,4136.640000000002
2026-04-27 13:00:00-04:00,2026-04-27 15:45:00-04:00,1,27394.0,27440.5,27347.5,27440.5,46.0,90.76,TP,4227.400000000002
